EmploymentStatus_3,Boxcox_Number of Open Complaints,Sqrt_Total Claim Amount,Renew Offer Type_1,Gender_1,Marital Status_1,Education_1,Coverage_1,Sales Channel_1,Vehicle Size_1,Education_3,Response
0,0.8466449027479492,-1.5071102512086243,1,0,1,1,1,0,0,0,0
0,-1.641026025395326,0.8949284834269734,0,0,0,0,0,1,1,0,0
0,0.19843799056775,0.1233737932852515,1,1,1,1,1,0,0,0,0
0,-1.641026025395326,-0.1934657914813552,0,1,0,0,1,1,1,0,0
0,-1.641026025395326,0.2622623005084376,0,0,1,0,1,0,0,1,1
0,0.5642755124864538,-0.2285247934244628,1,0,1,0,0,0,1,1,0
0,1.0299425199414418,0.1328492918612732,0,0,0,0,0,0,1,0,0
0,0.4262446417946194,0.7346681690095447,0,0,0,0,1,1,1,1,0
1,0.0750924667527528,0.5844553227415532,0,1,1,0,0,0,1,1,1
0,0.3421477762663487,-0.3505964737412879,1,0,1,1,0,0,1,0,0
0,0.2313650118649708,-0.1158929779007386,1,0,1,1,0,1,1,0,0
0,0.4690145799001144,0.1919571056704933,0,0,0,0,0,0,0,0,0
0,0.6271789948790213,0.0753949163532161,0,0,1,0,0,0,0,1,0
0,0.7469160731378972,-1.5954681625280571,1,1,1,1,0,1,1,0,0
0,0.3762201671896827,0.2310581916737655,0,1,1,0,0,0,1,0,0
0,1.07827411061621,-1.2934344969680405,1,1,1,0,0,0,1,1,1
0,0.900479147261547,-0.0600951484390484,1,0,1,0,0,0,0,0,0
0,0.1049695387128384,-0.1529116448369432,0,1,0,0,0,0,1,1,0
0,0.8114878809347448,-0.2285247934244628,0,0,1,0,0,1,0,1,0
0,-1.641026025395326,0.4196658423696904,0,0,1,1,0,1,1,0,0
0,0.4247009786502931,-2.033062690278624,0,1,0,0,0,1,1,1,0
0,0.5140312113647583,-0.3757909222518092,0,1,1,0,0,0,1,0,0
0,0.3615450655066383,-0.1213407266645534,0,1,1,0,0,0,0,0,0
0,-1.641026025395326,0.5743328403738936,0,0,1,0,0,0,1,1,0
0,0.1963543162923377,-0.6507215839319593,0,0,1,0,0,0,1,1,0
0,1.098488293058112,0.0621177861496765,0,1,1,0,1,0,0,0,0
0,1.0155664930870305,-0.5779284775840822,0,0,0,0,0,0,0,0,0
0,0.6712028469437472,-0.1716138000086884,0,1,1,0,0,0,0,0,0
0,0.4679184477592427,0.5844553227415532,0,0,1,0,0,0,1,0,0
0,0.990271540954055,-1.6464194767491276,0,1,1,0,1,0,0,0,0
0,0.8919523590713031,-0.4047257355790704,1,1,1,1,0,1,0,0,0
0,0.6149715254517198,1.2130408337517498,1,1,1,1,0,0,1,0,0
0,0.0851001395237446,0.3384347569977973,0,1,0,0,1,0,1,0,0
0,0.907847958130789,-0.3262418786997297,0,0,1,0,0,0,1,1,0
0,0.7303421862893168,0.9320129785790662,0,1,1,0,0,0,0,1,0
0,-0.0837891066709481,-0.1529116448369432,0,1,1,0,0,0,1,0,0
0,0.3946761171435692,-2.255329659565472,0,1,1,0,0,0,1,1,0
0,-1.641026025395326,0.1804826891915536,0,1,1,0,1,0,0,1,0
0,-1.641026025395326,-0.1343389210100327,0,0,1,0,0,0,1,0,1
0,-1.641026025395326,0.5403103308423467,0,1,0,0,0,0,0,1,0
0,0.6306130567847057,-1.424686937451617,0,1,0,0,0,1,1,1,0
0,0.910029964663898,-1.1180779086994408,0,1,1,1,0,0,0,0,0
0,-1.641026025395326,-0.2285247934244628,0,1,0,1,0,0,0,0,0
0,-1.641026025395326,-0.3470026806725397,0,1,1,1,0,0,1,0,0
0,1.0663090661862824,-1.9096902643605405,0,0,1,0,0,0,1,1,0
0,-1.641026025395326,-0.7055263765754493,0,0,1,0,0,1,1,0,0
0,0.8555641501161672,-0.7495321069564878,1,0,1,0,1,0,1,1,0
0,0.7728504548982638,1.907564926921391,1,1,1,0,1,1,1,1,0
0,0.2942103366908391,-0.6547086662527163,0,0,1,0,0,0,1,0,0
0,-1.641026025395326,0.6969844135504176,1,1,0,0,0,0,0,1,0
0,0.1721190353133268,-0.1158929779007386,0,0,0,0,0,0,0,0,0
0,0.5998917008027023,0.0964237850271334,0,0,1,0,1,0,1,1,0
0,-0.1220049560918953,1.34573273187841,1,0,1,0,1,0,0,0,1
0,0.1836839124714012,-0.3262418786997297,0,1,1,1,0,0,0,0,0
0,0.5315661792744664,1.657695532454757,1,1,1,0,1,1,1,0,0
0,1.0471193113314567,0.5844553227415532,0,0,1,0,0,0,1,0,0
0,0.4343545303969139,-0.9321228466065348,0,0,0,0,0,0,1,1,0
0,0.9137009152684414,-1.2596512135911384,1,0,0,0,0,1,1,1,0
0,-1.641026025395326,0.4729889863933003,1,1,0,0,0,0,1,1,0
0,0.7775703758783777,-0.370376195443734,1,0,1,1,0,0,1,0,0
0,0.4302286666602257,0.3103101350249532,1,0,1,0,1,0,1,0,1
0,0.5099225252784386,-1.7413698127904924,0,1,0,0,0,0,0,0,0
0,0.5517890055122626,-0.852319117337058,0,0,1,0,1,1,1,1,0
0,-0.2071502529281065,-0.1904481308222711,0,1,1,0,0,1,1,0,0
0,-1.641026025395326,1.2810823275433876,1,0,0,0,0,1,1,1,0
0,-1.641026025395326,-0.4043216621044516,1,0,1,1,0,0,1,0,0
0,-1.641026025395326,0.6277081337392475,0,0,0,0,0,0,0,1,0
0,0.9000816615915277,0.2857233799135975,1,1,0,0,0,1,1,0,1
0,0.7742721607729043,-0.3882108429152749,0,1,0,0,0,1,1,0,0
0,0.8818631635171139,-1.311439594149406,1,1,1,0,1,1,0,0,0
0,0.946946499050166,-1.1645456482325571,0,0,1,0,0,1,0,0,0
0,0.7331169845874917,0.7276587287204955,0,0,1,0,1,0,1,0,0
0,0.5941358628368069,0.7695110076096061,1,0,0,0,1,0,1,0,1
0,0.7633629578176219,-0.5827184742535272,0,1,1,0,0,0,1,0,0
0,0.7044148811060118,-0.2671656469415374,0,0,0,1,0,0,0,0,0
0,0.7724312578361107,0.5747961584854144,0,0,1,0,0,0,1,1,0
0,0.6797119365431444,1.54586892268707,0,1,1,0,0,0,1,0,0
0,0.1552854173510902,0.2530219444715906,1,0,1,1,1,0,0,0,0
0,0.4654120963199758,-2.144888735833021,1,0,1,1,1,0,1,0,0
0,1.1064618574985778,-1.583910478398244,0,0,0,0,0,0,1,1,0
0,-1.641026025395326,0.6223260262354421,0,1,0,0,0,0,0,1,0
0,-1.641026025395326,0.4374114307831431,0,1,0,1,1,0,1,0,0
0,0.7132737887342905,0.599044273950422,0,1,1,1,0,0,1,0,1
0,0.9539615843735992,-0.6559391430732036,0,0,1,1,0,1,0,0,0
0,-1.641026025395326,1.067237642656287,1,0,0,0,0,0,1,1,0
0,0.5266313306417676,1.8733583863799093,0,1,1,1,1,1,1,0,0
0,0.8986552458914766,-1.6136198448667949,0,1,0,1,0,1,0,0,0
0,0.4771678725358277,-1.5700709506225337,0,1,1,0,1,1,1,0,0
1,0.0162422782224219,0.6630165795620008,0,0,0,1,1,1,0,0,0
0,0.9983244481410948,-0.7345065866158417,1,0,0,0,0,0,1,1,0
0,-1.641026025395326,0.2379568231579665,0,0,0,1,0,0,0,0,0
0,-1.641026025395326,-0.1158929779007386,0,1,1,0,0,0,1,0,0
0,0.6009402934249694,0.3393588808567406,1,1,0,1,1,1,1,0,1
0,0.9514932837063746,-0.4154246276106231,1,1,1,0,0,0,0,1,1
0,-1.641026025395326,1.335384284407369,1,1,0,0,0,1,1,0,0
0,0.4811773935688505,0.3576353221961849,0,0,0,1,0,0,1,0,0
0,0.2288505900145239,0.6135715374330579,0,0,0,0,0,1,1,0,0
0,-1.641026025395326,1.3085415880807203,0,1,0,0,1,0,0,1,0
0,0.514016572149912,-0.5789607933552542,0,0,1,1,1,1,1,0,0
0,0.4741521312094425,-1.0409670459494107,0,1,0,0,0,1,1,0,0
0,0.7678412726060235,-0.7558692610906289,1,1,0,1,1,0,1,0,1
0,-1.641026025395326,0.6667301392480621,1,0,0,0,0,0,1,1,0
0,0.6258894826738125,-0.3043822492712337,0,0,0,1,0,0,1,0,0
0,-1.641026025395326,1.335384284407369,0,1,1,0,0,0,1,1,0
0,0.5135333391190768,1.4683570106725836,0,1,0,0,1,0,0,0,0
0,-1.641026025395326,0.7723438167938259,0,1,0,1,0,0,0,0,0
0,0.4070633248484415,0.2943761169414219,0,1,0,0,1,0,0,1,0
0,0.5385679015856937,0.1980694915500165,0,1,1,0,0,1,0,0,0
1,-0.1052170783031394,0.0964237850271334,0,1,0,1,1,0,1,0,1
1,-0.0885033783948206,-0.1529116448369432,1,0,1,1,0,1,0,0,1
0,-1.641026025395326,0.3675513586196055,1,1,0,1,0,0,0,0,0
0,0.3595223371079807,0.4196658423696904,0,0,0,0,0,0,1,0,1
0,-1.641026025395326,-1.7037889892431464,0,1,1,1,0,1,0,0,0
0,0.1089754082089208,1.087699892054422,0,0,1,0,0,0,0,0,0
0,0.2274755604317571,0.0621177861496765,0,1,1,1,1,0,1,0,0
0,-1.641026025395326,-1.664257427169451,0,0,1,0,0,1,1,0,0
0,0.8765471492589073,-0.314971378546128,0,0,1,1,0,1,1,0,0
0,-1.641026025395326,-0.5778711718085899,0,1,1,0,0,0,0,0,0
0,-1.641026025395326,0.747132440525609,0,1,0,0,0,1,1,1,0
0,0.887602916218075,1.5572668798768687,0,1,0,0,0,0,0,0,0
0,0.3166768034702187,0.230217305395223,1,1,1,0,1,0,1,0,0
0,0.8422064182740515,-0.8764040806887458,1,0,1,0,0,1,1,1,0
0,-1.641026025395326,0.6853091426848323,1,1,0,0,1,0,1,0,0
0,0.6864417576155011,-0.2747352272287745,0,1,1,0,0,0,1,0,0
0,0.4768621927182018,0.0734807280208428,0,1,1,0,1,0,0,1,0
0,-0.0578673104293567,0.6139324677564366,0,0,1,0,0,0,1,0,0
0,0.2515502907923478,1.0647925759950598,0,0,1,0,1,0,1,0,0
0,0.6925473190094579,2.9611655271011235,0,0,0,0,0,1,1,0,0
0,-0.1309753249532755,-0.6691133331254097,1,0,1,1,0,0,1,0,0
0,0.8289056088399454,-0.4171127912969548,0,0,1,0,1,0,1,0,0
0,0.5831076134504771,-0.9789769885759168,0,0,0,1,0,0,1,0,0
0,-0.0234521623918533,0.3748488358452821,1,1,1,0,1,0,0,0,0
0,-1.641026025395326,-0.0254782231641813,0,1,0,0,1,0,1,0,0
0,0.4656909461039527,0.3449067580187496,1,0,1,0,0,0,0,1,0
0,0.6039333281108875,-0.2867056458706867,0,0,0,0,0,0,1,1,0
1,0.261865261390331,-0.3664108118012858,0,1,1,0,0,0,1,1,1
0,0.2537694651962019,-0.4266685804527687,0,0,1,1,0,0,1,0,0
1,0.2195096883217885,-0.3262418786997297,0,1,0,0,0,0,0,0,1
0,0.1189288723513433,0.4502421381385191,0,1,1,0,0,0,1,0,0
0,0.3825441687025812,-1.890537674778161,0,0,1,0,0,1,1,1,0
0,-1.641026025395326,-0.1650989905513301,0,1,1,0,0,1,0,1,0
0,0.2694426587138835,-0.2528988764519761,1,0,0,1,0,0,0,0,0
0,-1.641026025395326,-0.1529116448369432,0,0,0,1,0,0,0,0,0
0,0.4356717970160525,-1.0215972393869142,0,1,0,0,0,0,1,0,1
0,0.3386670028535787,-0.1904481308222711,0,0,0,0,0,0,0,0,0
0,-0.1097882944092522,-1.986151748993552,1,0,1,0,0,1,1,0,0
1,-0.1019864998723363,0.5844553227415532,0,1,0,1,0,0,1,0,0
0,0.2584289591167654,-0.2477731260269128,0,0,0,1,0,0,1,0,0
0,0.7171402931400457,-0.7824962222679571,0,0,1,1,0,0,1,0,0
0,0.6183999826542447,-0.1279425354261332,0,1,1,0,1,0,1,1,0
0,-1.641026025395326,1.3878724374200944,0,0,0,0,1,1,0,0,0
0,0.9189018749048766,0.5403103308423467,1,1,1,0,0,0,1,1,0
0,0.8997131208616321,0.6135715374330579,0,0,1,1,0,0,1,0,0
0,0.4936040759402494,-0.8409991329267759,0,1,0,0,1,0,1,0,0
0,-1.641026025395326,0.1245888842494767,0,1,1,1,0,0,1,0,0
0,-1.641026025395326,0.2086754896544252,0,1,0,0,1,0,1,1,0
0,0.8501366062293138,-0.3615702978333294,0,0,1,0,0,1,1,0,0
0,0.4908263910478679,-0.6894497489367505,1,1,1,0,1,0,1,0,0
0,0.5722016260875213,-0.1904481308222711,1,0,0,1,0,0,1,0,0
0,-1.641026025395326,0.5254665291094761,0,1,0,1,0,0,1,0,0
0,1.1063901397350828,-1.9979502171668908,0,1,1,0,0,1,0,0,0
0,0.6805512735997294,-0.2477731260269128,0,0,1,1,0,0,1,0,1
1,0.2666940456770886,0.2863786215494807,0,1,0,1,0,0,1,0,1
0,0.8979558591674653,0.8822996305702546,1,0,0,1,0,0,1,0,0
0,0.7756807778014826,-0.9688458578620368,0,0,1,0,1,0,1,1,0
0,-1.641026025395326,0.3103101350249532,0,1,0,0,0,0,0,0,0
0,0.4400424376723756,0.892250460445879,0,0,1,0,1,1,1,1,1
0,0.42603357273513,-0.3743891120443612,1,0,1,0,0,0,0,0,0
0,0.6559960268715135,-1.7629145142704536,1,1,1,1,0,0,1,0,0
0,0.8452427261221593,1.6250431954355615,1,0,1,0,0,0,1,0,0
0,0.6437153122574535,1.476848748749632,0,1,1,1,0,0,0,0,0
0,0.9348538430372264,-1.7621899372094372,1,1,1,0,0,1,1,1,0
0,-1.641026025395326,1.181937143439369,0,0,0,1,1,0,0,0,0
0,-1.641026025395326,2.717691531962365,0,0,0,1,1,1,1,0,0
0,0.8979558591674653,1.3068105911139611,0,0,1,0,1,1,0,1,0
0,0.1079699195422877,-0.3063965395452541,1,1,1,0,0,0,1,0,0
0,0.7054809510846819,0.1029881040885658,0,1,1,0,1,0,1,0,0
0,1.052694680712298,-0.3891344839461917,1,1,1,1,0,1,1,0,0
0,0.995888555278888,0.4654241143255604,0,1,0,0,0,0,1,1,0
0,0.9391463373450988,0.022432897427108,0,1,1,0,0,0,0,0,1
0,0.8299047278664797,-0.7543843355244029,0,0,1,0,0,0,1,0,0
0,-1.641026025395326,-0.7501631543475596,0,0,0,0,0,0,1,0,0
0,1.0528872838142258,-1.7105658740579317,1,0,0,0,0,0,1,0,0
0,0.6651526294216762,0.4010364227616441,0,0,0,0,0,0,1,1,0
0,1.0759982401907535,-0.1904481308222711,0,1,1,1,0,0,1,0,0
0,0.8068770346171835,-0.3654991219165604,1,0,1,0,0,0,1,1,0
0,0.8244492913004509,-0.6634933369292182,0,1,1,0,1,1,1,1,0
0,0.6942022936624731,-0.4503023231663692,0,0,1,0,0,1,1,0,0
0,0.8446485061128738,0.6135715374330579,0,1,1,1,0,0,0,0,0
0,0.6317035828480286,-0.581238995540976,0,1,1,0,0,1,1,0,0
0,-1.641026025395326,0.4729889863933003,1,1,0,0,0,0,1,1,0
0,0.261865261390331,-0.5987154300833607,0,1,1,1,1,0,1,0,0
0,0.1986763733925889,-0.0793712734439283,0,0,1,0,1,1,1,1,0
0,0.2266409915653606,-1.87595994358976,0,0,0,0,0,0,1,0,0
0,0.7108520794442118,0.1633307839476041,0,0,1,0,0,0,0,0,0
0,-1.641026025395326,0.3368768928235467,1,0,0,1,0,1,1,0,0
0,0.7219105206277618,0.2146573921338576,0,0,1,1,0,0,0,0,0
0,0.6376973620981067,-0.0415942085080415,1,1,1,1,0,1,1,0,0
0,0.2643132420732254,0.0274008930430057,0,1,1,1,1,0,1,0,0
0,1.019669202707125,-0.1158929779007386,0,0,0,0,0,0,1,0,0
0,0.6525057790727964,-0.7900824421232715,1,0,1,0,1,1,1,1,0
0,1.021154023470635,-0.7453212328519446,0,0,0,0,0,1,1,0,0
0,0.7363421196543748,-1.1235351996079337,0,0,1,0,1,1,1,0,0
0,-1.641026025395326,-0.2477731260269128,0,1,0,1,0,0,1,0,0
0,0.5566403296477546,-0.5552566074365621,0,0,1,0,0,1,1,0,0
0,-1.641026025395326,0.9222285884228087,1,1,0,0,0,0,1,0,0
0,-0.1430816248249583,0.5550891697068103,1,1,0,1,0,0,1,0,0
0,0.2214670132645901,1.2257418217440723,1,1,1,0,0,0,1,0,1
0,1.100565278461965,-0.2681923920602527,0,1,1,1,0,0,0,0,0
0,0.1738463285761357,0.0884141476804571,0,0,1,0,0,1,0,0,0
0,-1.641026025395326,0.6853091426848323,0,1,0,1,1,0,0,0,0
0,0.2236079335881091,0.3340610255584941,0,0,0,0,0,0,1,1,0
0,-1.641026025395326,-0.0339279643288382,0,0,0,0,0,1,1,0,0
0,-1.641026025395326,-0.2736001060744349,1,1,0,0,0,0,1,0,0
0,0.7938625185092283,0.334349918046669,1,1,0,0,1,1,1,0,0
0,0.5941358628368069,0.7695110076096061,1,0,0,0,1,0,1,0,1
0,0.3794742247165831,0.5254665291094761,1,0,1,0,0,0,0,1,1
0,0.0931401836294273,0.4190730169084339,0,0,1,1,0,1,1,0,0
0,-1.641026025395326,1.207059836251191,0,0,0,0,1,0,0,1,0
0,-1.641026025395326,-0.3664108118012858,0,0,0,0,0,0,0,1,1
0,0.3313313269616431,-0.5803948710776642,0,1,0,1,0,0,0,0,0
0,-1.641026025395326,-0.3462453555475481,1,0,1,0,0,1,1,1,0
0,0.1107132672828652,-1.2654505901030075,0,1,0,0,0,1,1,0,0
0,0.4360890337801817,1.4184768165714703,0,1,1,1,0,0,0,0,0
0,-1.641026025395326,0.1869048808003745,0,0,1,0,1,1,1,0,0
0,0.2006887529097907,0.0402509860197225,0,1,0,0,1,1,1,0,0
0,-1.641026025395326,-0.4594283373308758,0,0,1,1,0,0,1,0,0
0,-0.0859454871817712,0.4654241143255604,0,0,1,0,0,0,0,0,0
0,0.176530162921436,0.0274008930430057,0,0,1,0,1,0,1,1,0
0,-1.641026025395326,-0.2477731260269128,0,1,1,0,0,0,1,1,0
0,0.1488221752571359,2.3577696088992157,1,0,0,0,1,0,1,0,1
0,-1.641026025395326,0.1471433133138232,0,0,1,0,1,0,0,1,0
0,-1.641026025395326,0.4136531205743293,0,1,0,1,0,0,0,0,0
0,0.6238224470491767,-0.0612353408480433,0,1,1,1,0,0,1,0,1
0,-0.0695322359212254,0.6258122417062761,0,1,1,1,0,0,0,0,0
0,-1.641026025395326,-0.4540983573526276,1,1,1,0,0,1,1,1,0
0,0.2918166713068058,2.215114056687923,0,1,0,1,1,0,1,0,0
0,0.7214566959816049,-0.7177239493245763,0,1,1,1,0,0,1,0,0
0,0.2915673086550417,-0.3664108118012858,0,0,1,1,0,0,1,0,0
0,0.9234038083512108,0.1848637897814761,1,0,1,0,0,1,1,1,0
0,-1.641026025395326,1.2446102759457562,0,0,0,0,1,0,0,1,0
0,0.9089059033896888,-0.7101564409769635,0,1,1,0,0,0,1,0,0
0,0.9285179620375532,-0.6684320273320139,0,1,0,0,0,0,1,0,1
0,0.9659791081516284,-1.1691184286441525,1,1,1,0,0,0,1,0,1
0,0.1568464468265919,1.1975921285732505,1,1,1,0,1,0,1,0,0
0,0.6163549004595292,0.5844553227415532,0,1,1,0,0,0,1,0,0
0,0.3413375502491814,1.2101818963855664,0,1,1,0,0,0,1,1,0
0,-1.641026025395326,-0.3947695439808831,0,1,1,0,1,1,1,0,0
0,1.1055052327880857,-1.5662346505089673,0,0,1,1,0,1,1,0,0
0,0.1076262561540475,2.114516915874484,1,1,1,1,1,1,0,0,1
0,0.01867488790271,0.0451838899768776,1,0,1,1,0,0,1,0,1
0,0.5060897455919785,-0.7930853446951258,0,1,1,0,0,0,1,0,0
0,-1.641026025395326,1.3088181035760766,0,0,1,0,0,1,0,0,0
0,-1.641026025395326,-1.061336528742191,0,0,1,1,0,0,1,0,0
0,-1.641026025395326,-1.0043704333047567,0,0,1,0,0,0,1,0,0
0,0.5997721631956751,-0.1158929779007386,1,0,1,1,0,0,1,0,0
0,-2.355673198871917e-06,-0.0317385756182724,0,1,1,1,0,0,1,0,0
0,0.0406177913627474,0.5027035579611594,0,1,1,0,0,1,0,0,1
0,0.0066790123013497,0.9548811157612512,0,1,1,1,0,0,1,0,0
0,0.1741151524514038,0.1371042365391131,1,0,1,0,0,0,1,0,1
0,0.1310306319135687,0.599044273950422,0,0,1,1,0,0,0,0,0
0,-1.641026025395326,1.4047894281133173,0,1,0,0,1,0,1,0,0
0,1.025939601073946,-1.7020489585911545,1,0,0,0,0,0,1,0,1
0,0.93516305338782,-0.5481790459279465,1,0,1,0,0,0,1,0,0
0,1.017342825871635,-0.3000221496679086,0,1,0,1,0,0,1,0,0
0,-1.641026025395326,0.1134271854452632,0,0,0,0,1,0,1,1,0
0,0.1067663702589191,-0.60019679743822,0,0,1,1,0,1,1,0,0
0,0.6385376837727121,-0.2671656469415374,1,1,1,0,0,0,1,0,0
0,0.669026372762075,-0.3853399428215912,1,0,1,1,1,1,1,0,0
0,0.1726802894066484,0.6607310199579843,0,0,0,0,1,0,1,0,0
0,0.4339042559564771,-0.3063965395452541,0,0,0,0,0,0,0,0,0
0,1.0442615965453714,0.3019303603223322,0,0,0,0,0,0,0,0,0
0,-1.641026025395326,0.8147614239803644,1,0,1,0,0,0,1,1,0
0,-0.0135100225713579,1.4250458325773367,0,1,1,0,1,1,1,1,0
0,0.6243267209515226,-1.0199591112752164,0,1,1,0,1,0,1,0,0
0,0.8895154547269751,0.4805366066899826,0,0,0,1,0,1,1,0,0
0,0.763563427609925,-0.791542957466353,1,1,1,0,0,0,1,1,0
0,0.6864538395935837,1.0953714229831897,1,0,0,0,0,0,1,0,0
0,-1.641026025395326,0.3103101350249532,0,0,0,1,0,0,1,0,0
0,1.0948701739582725,-1.6492844386073282,0,0,0,1,0,0,0,0,0
0,-1.641026025395326,0.3810369063858765,0,0,0,0,0,0,1,0,0
0,0.7816227272801601,-0.0604696167392477,1,0,1,0,0,1,0,1,1
0,-1.641026025395326,0.2134576674786004,0,1,0,1,0,1,1,0,0
0,0.8480246740467285,-1.151307560488042,0,1,1,0,0,0,1,0,0
0,-1.641026025395326,-0.1904481308222711,0,0,1,0,0,1,1,0,0
0,0.8047555495310486,1.937579967151043,0,1,1,0,0,0,0,1,0
0,-1.641026025395326,1.406547209076814,0,0,0,1,1,0,1,0,0
0,0.4849259078878672,0.0275370917457,1,1,0,0,1,1,0,1,0
0,0.3822359815286925,0.0448116254970485,1,1,0,0,1,1,0,1,1
0,-1.641026025395326,-0.1158929779007386,0,0,1,0,0,0,0,1,0
0,0.1608485218167112,-0.3063965395452541,0,0,1,0,0,0,1,1,0
0,0.4846532918701906,-0.9714241874409608,0,0,1,1,0,0,1,0,1
0,0.5609935306119509,-2.1970938427642817,0,1,0,0,0,1,0,0,0
0,0.5715712343900055,-0.2671656469415374,1,1,1,1,0,0,1,0,1
0,-1.641026025395326,0.1970149822872641,0,0,0,0,1,0,1,1,0
0,0.656407976898924,-0.4253282513911747,0,1,1,0,0,1,1,0,0
0,1.10642998351901,0.2237854393134286,1,0,1,1,0,0,1,0,0
0,0.7671980342617292,-1.846298630214794,1,0,1,0,1,0,0,0,0
0,0.2273087202931707,-0.3664108118012858,0,0,0,1,0,1,1,0,0
0,0.4995197797275404,0.3303440677577427,0,0,1,0,0,0,1,0,0
0,-1.641026025395326,0.0964237850271334,1,1,1,1,1,0,1,0,0
0,0.8085900474256378,1.0723644090666464,1,1,1,0,1,1,1,1,0
0,-0.154224748397782,-0.5474748944395382,0,1,0,0,0,0,1,1,0
0,-1.641026025395326,0.4805366066899826,0,0,1,0,0,0,1,1,0
0,-1.641026025395326,0.8382057368229804,0,1,0,0,1,0,0,0,0
0,0.3617558411558716,-0.1529116448369432,0,1,1,1,0,0,1,0,0
0,0.8327819410236758,-0.2966224845531548,1,0,1,0,0,1,1,0,1
0,-1.641026025395326,-0.2477731260269128,0,1,0,1,0,1,0,0,0
0,0.0622730107502832,0.4502421381385191,1,0,1,0,0,0,0,1,0
0,0.6050696601421494,1.085244485843007,0,0,1,0,0,0,1,0,0
0,0.3583591730346142,-1.544461647828376,0,1,0,1,0,0,0,0,0
0,0.4793655353301973,-1.1458890338374876,1,0,1,1,0,0,0,0,0
0,-1.641026025395326,0.5105569002360718,0,0,0,0,0,0,1,1,1
0,0.3842371203229925,0.1134271854452632,0,1,1,1,1,0,1,0,0
0,0.2992608168573036,-2.250058962495294,0,0,1,1,0,0,0,0,0
0,-1.641026025395326,-0.0254782231641813,0,0,0,0,1,1,1,0,0
0,-1.641026025395326,1.3659699466120774,0,1,0,0,1,0,1,1,0
0,1.002327846676987,-0.7728587868938089,0,0,1,0,0,0,1,1,0
0,0.8284681755659756,-1.424446570981325,1,0,1,0,1,1,1,0,0
0,0.3303274160804494,0.5550891697068103,0,1,1,0,0,0,1,0,0
0,-1.641026025395326,0.6472942675513652,0,0,0,0,0,0,1,1,0
0,0.1887956232909254,-0.0254782231641813,0,0,1,0,1,0,0,0,0
0,-1.641026025395326,0.3261638794452162,0,1,0,0,0,0,1,0,0
0,0.0843646490298126,0.1134271854452632,0,1,1,1,1,0,1,0,0
0,0.9241143240941018,0.5403103308423467,0,1,1,0,0,1,1,0,0
0,-1.641026025395326,1.0731937318565663,0,1,1,0,0,1,0,0,0
0,0.4086733295840282,0.5844553227415532,1,0,1,1,0,1,0,0,0
0,0.5360737219216063,-1.115685758103326,1,0,1,0,0,0,0,0,0
0,0.9164907860359136,-0.2671656469415374,0,1,0,0,0,1,1,0,0
0,1.001528386160464,-1.000620180463188,0,0,1,1,0,1,0,0,0
0,0.8667022805381809,-2.326293488302128,0,1,1,1,0,1,1,0,0
0,0.8513385035132727,1.09480980804951,0,1,1,0,0,0,1,0,0
0,-1.641026025395326,2.584456877014493,0,1,0,0,0,0,1,0,0
0,-1.641026025395326,1.7022286221600196,0,1,0,1,1,1,0,0,0
0,-1.641026025395326,0.0098836699499813,0,1,0,1,1,0,1,0,0
0,0.0213490455970243,1.2260546354880908,0,1,0,0,0,1,1,0,0
0,-1.641026025395326,2.2583208474600807,1,0,0,0,0,1,1,1,0
0,0.5769971157836433,1.2366338994236192,1,0,1,0,0,0,1,1,0
0,0.703252669897212,-1.5162836840144696,1,0,1,0,1,0,1,0,0
0,0.2660202305324766,0.4654241143255604,0,1,1,0,0,0,1,0,0
0,0.3250681667164902,-0.2671656469415374,1,0,0,0,0,0,1,0,0
0,-1.641026025395326,2.38916848400917,0,1,0,1,0,1,0,0,0
0,0.7777788839652173,-1.7180770329391573,1,0,0,0,0,0,1,0,1
0,0.9268475683011091,0.7401111533618768,1,1,1,0,0,1,1,1,0
0,-1.641026025395326,0.3887997044517005,0,0,0,1,0,1,0,0,0
0,-1.641026025395326,-0.0793712734439283,0,1,1,1,1,1,0,0,0
0,-1.641026025395326,0.4280475452609196,0,0,1,1,0,0,1,0,0
0,1.0427411109749352,0.1770140869979531,0,1,1,0,0,0,1,1,0
0,1.0040915371522117,-0.4664568997669047,0,1,1,0,0,0,0,0,0
0,0.7938948949175129,-0.2483482625003087,0,1,0,0,0,0,0,0,0
0,0.4947276067871065,-0.6336241137732876,0,1,1,0,0,0,1,1,0
0,0.6143574642664966,-2.232995129241976,0,1,0,1,0,0,1,0,0
0,0.8826132568961252,0.1310086769889678,0,0,1,0,0,0,1,0,0
0,1.0720902479670733,0.0052860418321403,1,0,1,1,0,0,1,0,0
0,0.8709732888107237,-2.2875939492787176,0,0,1,1,0,1,1,0,0
0,0.7375558802301352,-1.001396692884727,1,1,0,1,0,0,1,0,0
0,-1.641026025395326,1.151503479069127,0,0,0,0,0,0,0,1,0
0,0.8844565039658171,-0.3063965395452541,0,1,0,0,0,0,1,1,0
0,0.6460407662038004,-1.8996005456573464,1,1,1,0,1,1,1,1,0
0,0.0598855278508497,0.1134271854452632,1,1,1,0,1,1,1,0,0
0,0.9300820722779296,-0.6003639120584503,1,1,1,1,1,0,1,0,0
0,-1.641026025395326,-0.993288455713802,1,0,0,1,0,0,1,0,0
